Text,Predicted,Target
"I wear a size 11.5 Nike that fits snug as well as 11.5 Van's so I ordered a half size down as suggested and the size 11 eclipses my foot. A 9.5 would probably fit right because there is well over an inch of room my foot can't account for. So either every shoe I've ever worn has had it's sized fluffed to soothe my ego or this size 11 was meant for someone with gigantism. Overall the quality is good, the shoe seemed to be made quite well but I feel that whoever made this shoe mislabeled or vastly exaggerated its true fitment.",Design Issue,Design Issue
size are too big.,Design Issue,Design Issue
To big,Design Issue,Design Issue
Bigger than expected. Oh well.,Quality Issue,Design Issue
The very first time these shoes got wet the letters on the Converse All Star have smudged.  There is no good reason for this to occur after a slight bout with water.  NOT HAPPY!,Quality Issue,Quality Issue
The shoes fell apart very fast. Not worth the money.,Quality Issue,Quality Issue
"Order size 7.5 but they feel like size 8, they say 7.5 so I don't but the kinda bigger than my other 7.5 chucks, with sock and all",Design Issue,Design Issue
Very unattractive shoe and not very comfortable. I am returning,Design Issue,Design Issue
ITS NOT GREY. Dark Stucco literally looks like green.... Its nothing like the picture smh,Product Description Issue,Product Description Issue
Did not fit even though same size as other converse previously purchased for same person,Design Issue,Design Issue
Knock offs. Don't buy,Quality Issue,Quality Issue
Almost two sizes too big.,Design Issue,Design Issue
"I'm a huge fan of Chucks, but I've gone through 5 pairs of the same black ones in just over a year. The quality is absolutely horrible. Every single pair has experienced the same problem. The bottom of the sole at the toe separates completely. Then it will catch in the ground or let water in. I finally quit buying new ones and tried to repair my old ones.on the picture you can see where I used silicone to try and reattach the sole. This pair lasted about 3-4 months.",Quality Issue,Quality Issue
i got the wrong size. i think you should also order a size or half a size smaller than your normal size.,Design Issue,Design Issue
The 8.5 size was much longer than all other shoes of the same size.  We need to return them.  Don't understand the size difference unless they came from another country.,Design Issue,Design Issue
"I loved they look of them, but haven't been able to wear them because they slip up and down on my heels and would cause a blister in very short order.",Design Issue,Quality Issue
"I wear a 12 1/2 so I bought a 13, had to return them with shipping expense of $12. Purchased a size 12 and they're WWWAAAYYY to big. Considering it'll cost another $12 to return them I'm donating the shoes to Goodwill.",Design Issue,Design Issue
"Wearing these sneakers was quite damaging to my left foot. After walking in them for a few hours, experienced significant pain in left calf and then in left Achilles tendon. I didn't wear them again, but subsequently, walking was painful in any other shoes for over a week due to the damage that had been done. The left sneaker is not normal - there is an area that protrudes slightly, but abnormally, where the ball of the foot makes contact. I've worn shopping mall purchased Chuck Taylors for MANY years and find them very comfortable. In fact, I currently have a pair purchased in such a store and they can be worn ALL DAY w/o any problem whatsoever.I would strongly recommend not purchasing these sneakers.Hoping to save other potential buyers a painful experience.",Design Issue,Quality Issue
could not wear them. gave it away. was too large,Design Issue,Design Issue
I order size 12 but I guess every shoes are different I need a 11 1/2 .,Design Issue,Design Issue
These are not white! They are an off white color. Have to return - so annoying,Design Issue,Design Issue
I ordered a women's size 6 I thought. What came was an 8. I am little and have little feet. These are being returned.,Design Issue,Design Issue
"This was the very first pair of Converse I've ever owned. I wanted a pair since they looked stylish and I needed a pair of casual sneakers. The fit of the shoe was fine, it just wasn't comfortable. The canvas top felt strangely loose (I'm used to wearing dress shoes, boots, and running shoes). There is also very minimal padding for the insole making it uncomfortable for me to wear for long periods. It looks great and I'm sure some people enjoy the canvas top and flat minimal insole padding but this is simply not for me.",Quality Issue,Quality Issue
Not sure if these are the real deal but both of the back metal rings on the side of the shoes fell right off (on both shoes) within two days of wear :( Bummer.,Quality Issue,Quality Issue
Very difficult to understand how to order this for a girl. We ended up with a shoe that was way too large. Girls are very into converse shoes right now. The sellers need to allow for the sizing for male and female. Very disappointed granddaughter when they didn't fit.,Design Issue,Design Issue
"The shoes were great except.... I ordered a women's 10 for my daughter .... They have their sizing mixed up, because they more like a men's 11. We had to return",Design Issue,Design Issue
Too large. Look nothing like the picture. Good thing these aren't for me. I won't be ordering any for myself from here.,Product Description Issue,Product Description Issue
"I ordered a 10.5 for my boyfriend for Christmas. When he get them, they were a 12.5!!",Design Issue,Design Issue
"I would recommend that women not purchase these shoes unless you've tried them on or have had a pair in the recent past because of the unusual fit due to the conversion from men's to women's sizes. They have some arch support, but are not particularly comfortable either.",Design Issue,Design Issue
I ordered a size 9.5 women's and received a 8.5. My order clearly states 9.5. And their isn't enough time to return it and get another before Xmas morning...so I guess their will be one disappointed girl.,Design Issue,Quality Issue
They didn't fit me and that's my size,Design Issue,Design Issue
Item was not what i expected and it took very long to get,Design Issue,Design Issue
They immediately sent up a Red Flag! They are knock off Converse. So disappointed,Quality Issue,Quality Issue
Sizes are completely off compared to in stores,Design Issue,Design Issue
"Useless - Cant match the shoe color with the sizes, its a retarded mix and match.",Design Issue,Design Issue
"Normally I love All Stars.  But these were close to a size 14, and I ordered size 11.  Although the label said 11.  Completely unusable.",Design Issue,Design Issue
"So I was excited to receive these as a throwback to high school days. Much to my dismay, I ordered the wrong size because they are men's sizing NOT women's. No way to tell in the description or anything until I received them.  I just wish that they weren't listed under Women's shoes since they are men's sizing, or just make it absolutely apparent that they are sized in Men's sizes instead of women's.",Design Issue,Design Issue
"I just got them today and the top on the toe part isn't straight, shoes did not last well",Quality Issue,Quality Issue
I ordered a womans 7 1/2I got a 5 1/2 wrong size,Design Issue,Design Issue
"I purchased the Size 8 Womens Converse All Star Hi Tops for my granddaughter who wears a 7.5 - 8 in most shoes. I read the reviews that stated they were pretty true to size, however, that was not the case with this pair.  They were large.  Too large.  They were so big her foot floated in the shoe.  My daughter wears an 8.5 tried them on and they were slightly big for her too!",Design Issue,Design Issue
These were a full size too large for my son.  Very disappointed.,Design Issue,Design Issue
They were too big,Design Issue,Design Issue
More like a size 12,Design Issue,Design Issue
"I got the wrong size for my niece because these shoes are unisex. I was able to return them, BUT I had to pay for shipping which is kind of odd now a days with online sellers. Normally they'll send you a return label but not this seller. So I paid for shipping twice for nothingAside from seller problems, I've bought these shoes before and love them. They are true to size so don't go up or down! They're pretty comfy but not a lot of arch support. They look cool too btw!",Design Issue,Design Issue
"Runs longer than expected. If you wear a 16 in New Balance, you will want to drop down to a 15 for these. Poor quality. The soul is soon thin, you can feel every little bump through them. Like wearing flipflops with a canvas cover over them.",Quality Issue,Design Issue
I ordered the wrong size. Although the shoe was comfortable it was just too big. I need to go a half size down.,Design Issue,Design Issue
this shoe was advertised and listed as a black and white shoe the picture was also a black and white shoe. An all chrome black shoes up.......Not cool,Product Description Issue,Product Description Issue
Was really upset about some mistiching and has a small cut on shoe wondering how I can return ??,Design Issue,Design Issue
Totally annoyed that the Women's shoe was delivered in a Men's size.,Design Issue,Design Issue
"My order was in wrong size because of amazon.com had wrong size convertion chart!A-Z guarantee doesn`t help me. I`m out of country! They sad that I have to ship my order back, but as I sad I`m out of country! Who`ll pay shipment, me?! YES! They sad I have to pay shipment if I`m out of country! No help, no order anymore!",Design Issue,Design Issue
Too big,Design Issue,Design Issue
"These sneaks look cheap and were too big, had to return them and did not re-order.  They are supposed to be unisex but they are more geared for men.  My granddaughter hated them and so did I, horrible but a good buy for men.",Design Issue,Design Issue
Might be a knock off. The canvas around the top of the foot faded to light brown and the rubber tore 2 months after wear. I've had Chucks last over a year and these lasted barely 60 days. Wouldn't buy again from there.,Quality Issue,Quality Issue
Too large and had no way of returning them gave them to someone who could wear them,Design Issue,Design Issue
Nice but wrong size. Would like to exchange,Design Issue,Design Issue
"I really wanted these sneakers. Unfortunately, they still did not fit well even after using the size suggested by the sizing matrix - the width was a little narrow and the sneakers still had a ""too long"" feel to them. Returned them.",Design Issue,Design Issue
I've worn chucks my whole life and never had the shoe fall apart in 2 days. Maybe it was a defected one? Pretty disappointing ESP since I live in Hawaii and getting things shipped are a pain. Ill never order from here again,Quality Issue,Quality Issue
I'm so bummed! I ordered these for an event where I needed to match other people in white Chucks.  I read the reviews and it looked like I should have ordered the men's size I wanted. Even the drop down menu listed sizes with (M) listed next to the size. I am a woman's 8 so I ordered a man's 6. Today I got them in the mail and they are woman's 6's. I have to return them and now I don't have shoes to match the dance team for our  performance. Did I say I'm bummed?,Design Issue,Design Issue
"I have been wearing converse for a few decades now (yikes, I'm getting old!) and the pair that I bought on here - I don't think they were genuine Converse shoes.  There was glue showing on the canvas.  Things that should have been stitched weren't stitched.  They just were so badly made that I find it hard to believe that they're actually genuine Converse shoes.",Quality Issue,Design Issue
"There is nothing wrong with the item, but it was sent in the wrong box. The shoebox had my size on it but the shoes themselves were two sizes too small.",Design Issue,Design Issue
"If these did not fit so large, they would be worth it.  Order a size smaller.",Design Issue,Design Issue
The shoes are really nice i love them the only problem was that i ordered size 9.5 and they send me size 7.5 which really sucked so i had to returned them and now i have order again and wait again,Design Issue,Design Issue
wasn't clear on actual size of shoe. only the width,Design Issue,Design Issue
Ordered a men's size 6 received a men's size 4.,Design Issue,Quality Issue
Gave them away. Had no support for arch feet hurt after wearing for a few hours poorly made product.,Quality Issue,Quality Issue
"leaves no gender specified in size and since there is one of this size for men thought that the same size was unspecified lady, but turned out to be for men too",Design Issue,Design Issue
I also don't like how they look at all!!,Product Description Issue,Design Issue
"Shoes split on the side almost immediately. Sad... Poor quality, poor value. Will not be buying these converse low tops again!",Quality Issue,Quality Issue
"#1- this is a bag, not shoes... so the review was quite interesting.My Problem with this bag, it was used for only a few hours and the zipper broke.  I bought this as a gift for my mother in law, and she contacted the seller, and didn't get a response.  It is a wonderful bag... except the zipper doesn't work, making it basically worthless.Quite disappointed with this product.",Design Issue,Quality Issue
I was sent a size 9 instead of a size 6! What do I need to do about exchanging the shoes??,Design Issue,Design Issue
"The zipper on my Kipling Lancelot Flap Shoulder Bag broke after five years of daily use. Replacing the zipper would have cost almost as much as replacing the purse, so I decided to buy a complete replacement.When the replacement came, I discovered it was missing an inner pocket that also divided the snap pouch into two areas! I carry my tablet and Kindle with me everywhere, and I always stow my gadgets behind this inner pocket. I also bring a variety of gift cards and other small tchotchkes such as headphones or validated parking receipts. The new Kipling Lancelot has no space for these items!Furthermore, the new Kipling Lancelot does not have the two little pen pockets. They moved the pen pocket to set between to larger pockets. Now my phone no longer fits in the pocket I usually carry it in!It's unacceptable. The manufacturing standards were obviously dropped to make the newer version of this Kipling purse.The 420 Denier Nylon used to make the purse is darn near indestructible. I've been a big Kipling fan for over ten years, but this is a big blow in my confidence of the brand. I've returned my Kipling Lancelot bag, and I have no idea what I'm going to do to replace my old one.",Design Issue,Design Issue
Shoes look good but unwearable because size 11 Men's fit like a size 13 for crying out loud! I may return these $40 disappointments or donate them to a big-footed homeless person. Haven't decided yet. So disappointed in these big floppy clown shoes. Edit: I returned the shoes. Easy and painless return policy.,Design Issue,Design Issue
I don't like Ameribags because they are too hard to store things in and find things in. I do not like their bag.,Quality Issue,Quality Issue
telling me its a size 7 its a size 9 wtf???? its too longggg and idk how i want to send it back what a waste of my money,Design Issue,Design Issue
This is my first pair of Chuck's. I had no idea they ran so big. I do not like dealing with return and I am dreading going through the process.,Quality Issue,Design Issue
my converse allstars are falling apart and i only wore them a couple times i don't know why but its ridiculous,Design Issue,Quality Issue
I think there are two versions of the shoe and interior. This one was poorly constructed and uncomfortable. I have seen the same shoe with a more contemporary interior and arch support. I would not reccomend this shoe for anyone. Check the same shoe out at the converse store and it is a better shoe.,Quality Issue,Quality Issue
"I ordered these shoes to satisfy the Christmas wish of a client in a teenage shelter. The order arrived on my doorstep on the day before I had to get the gift bag to the shelter. There was no time for anything to go wrong. As I was putting all the items in the large gift bag, I decided to take a few minutes to admire the red Chuck Taylor shoes. Imagine my surprise when I found them to be a dull gray. I can only imagine the disappointment of the young woman at the shelter. I chose to shop on Amazon because of my strong positive experiences over the years. However, I'll never shop Amazon when time is so tight.",Design Issue,Design Issue
"Trendi USA is the company that had the shoes for sale on Amazon. I received the shoes in a box that had a label stating the correct size of 6.5.  However, the shoes inside the box were 10.5.  Trendi USA provides a shipping label, but I had to pay for the postage to send the shoes back.  I will never order from this company again.",Design Issue,Design Issue
"I wore these shoes to the gym (powerlifting requires flat soles) no more than 4 times a week for 3 hours at a time.  After 9 months I was sliding the heal on and the seam ripped (on the opening, between the toe and heal, inside edge).Guess I'll skip the lo top next time.",Design Issue,Quality Issue
"I ordered the 'dazzling blue' low tops because I fell in love with the color. Not to mention, they were VERY fairly priced. They came in a day early. Which, I was extremely pleased about. But, they managed to send me a size 10 in mens. I ordered a size 6 mens/8 womens. So, they are not one, not two, BUT FOUR SIZES TOO BIG. I loved the color, and the price, and the shipping time. I was extremely disappointed in the size. Four sizes is a bit ridiculous. One or two isn't as bad. For such a horrible mistake, they are NOT getting 3 stars.",Design Issue,Design Issue
"Got her fast, but shoes are to big and it will cost me more money to send them back and then receive them back.  There should be a note on how to order Converse.  One size smaller than your original foot size.  Now I am dealing with shoes that are to big.",Design Issue,Design Issue
"Arrived onetime, but was far smaller then what was expected! Says it fits up to a 44 jacket size, but the length is of a toddler! It runs incredibly small!",Design Issue,Design Issue
"The product said it was one size fits all. This is not so true. I am 6 foot tall and only weigh 150. I'm a very skinny man and this costume was super tight. I had to cut the whole bottom half off in order to even velcro the back shut. Which I might add, the Velcro ripped off the costume within an hour of having it on.",Design Issue,Design Issue
It's plastic and flimsy. Not what I thought I would be getting. It would be fine for a costume though.,Quality Issue,Quality Issue
"It is a waste of money.  It is not a clock, it is barely anything worth the cost.  It is made of cheap plastic and is 2-dimensional.",Quality Issue,Quality Issue
"Cheap material, very very large sized. would not buy again personally. works great as a prank costume for one time thing though.",Quality Issue,Quality Issue
I was expecting a better qualiy outfit Made in  fake fur !  Desappointed,Design Issue,Quality Issue
"What I received looked totally different from the picture. It was gold and had flowers on it, not real sure why. Not very happy about it.",Product Description Issue,Product Description Issue
"It arrived in horrible condition, the clock was all crushed and it was not in regular numbers like the picture has, it had roman numbers, I was very dissatisfied because I wanted the one with the regular numbers that is the main reason I ordered it, and it came all crushed and roman numbers, my grandson was highly upset and that made me very upset and sad.",Product Description Issue,Product Description Issue
"For the price, it was not worth it also it did not give a clear description of the item like the size.",Design Issue,Design Issue
I would not recommend this product.  The plastic was dented when it arrived.  Flimsy.  I expected better for the price.,Quality Issue,Quality Issue
"This is nothing more than a sheet of colored plastic, molded to shape, with a crappy tin chain attached.  It could not have cost more than $.05 to make and to ship here from China.  A,total waste of money.",Quality Issue,Design Issue
"What can you say about a little plastic clock that probably costs .10 to make, it is what it is but for a 4 year old who is Tin Man, you need to complete the costume. Go Tin Man.",Quality Issue,Quality Issue
This is a thin piece of plastic that should be sold at the dollar store not for nearly $10... DO NOT BUY!!!!,Quality Issue,Quality Issue
"I had written a review when I first recieved this item, funny? It never appeared, lets see if this one does. I thought the item was a steal at $3.99, oh my deamon greed! The postage, tax and handling was almost 2 1/2 times as much as the original item and it was only comming by US mail. TOTAL rip off, I wouldn't do it again!",Quality Issue,Quality Issue
Very very very thin plastic flips around and is unstable.  Hollow stamped no supporting structure,Quality Issue,Design Issue
"This is really inexpensive plastic.  Soda bottles are sturdier plastic than this.  But no one else seems to make anything of quality to reflect this medal.  Ultimately, I had a student make one from plaster as this one has no back and is pretty much flat.  This was needed for a stage production.  But if you are just looking for something to cheap to wear as a costume item, it will serve the purpose.  It probably won't last the night though.",Quality Issue,Quality Issue
"I was very disappointed when I opened this.This item is made of very very thin plastic and cheap quality.I think proper price is $1or cheaper.If I found this in store, I didn't buy this.",Quality Issue,Quality Issue
"It was very cheap, it is NOT even a solid piece of plastic, but a vacuum formed half of a badge. I had to buy another one and glue the two together, And get a better ribbon. The one pictured Is not the  CHEAP one they give you . Take the time and make one for yourselves.",Quality Issue,Quality Issue
"Cheep and thin, not worth the postage that I paid even tho it is cute. I would not buy them again",Quality Issue,Quality Issue
"I had to replace the safety pin with a better pin to hold it up, cheap! Cheap, cheap, cheap, cheap!",Quality Issue,Quality Issue
"The shoes do not breathe at all. After just one hour my feet are so warm and sweaty. As far as fit, I had to go a size up compared to my sandals.",Quality Issue,Quality Issue
"Waste of money! Hard, sweaty,uncomfortable, useless!",Quality Issue,Quality Issue
"I had to return these because they were incredibly wide, not to mention really uncomfortable.",Design Issue,Quality Issue
Much to large.  I can't wear them.,Design Issue,Design Issue
" Unfortunately, the size charts did not match up and the shoes were far too loose for me to walk in, let alone at a quick pace or up and down stairs. I felt that they were going to fall off and that I could even trip or fall. I am a diminutive lady, 5'2"" and only 92 lbs. agile but, I don't want to fall and get hurt. There are enough hazards in the environment of my duties that I cannot control. I need shoes that fit snugly and comfortable. I was quite disappointed with this pair of shoes and returned them forthwith. Dansko was the brand I replaced them with, at a higher price, and those shoes are what I needed for comfort as well as support.",Design Issue,Design Issue
"I ordered these for my fiance who is a chef and works on his feet all day. He has an old pair and I figured these were the same because they are the same brand. Boy was I wrong. The ""cork"" footbed that it claims supports your arch is solid as a rock and not practical for any type of use. He couldn't imagine how he would even walk in them. In the picture they look different once you try them on. Most of your heel stikcs out and there isn't a lot of coverage. On the description it says these are great for gardening. There is no way you could wear these in the garden without getting your foot dirty or without your foot sliding out. I don't know if these are a new version of the typical Birkenstock or what. The information included in the package is not user friendly and in another language. Definitely not satisfied with these, returning them today.",Design Issue,Product Description Issue
"My husband bought these for himself and was not pleased with the sizing as described and how they really fit. They didn't fit well at all and ran much too small. Not comfortable. Returned them and bought something elsewhere. If you like Birkenstock shoes and have figured out what your size is, then probably OK. Not for the newbie to this brand. Better to try them on in person first to try to work out these details of their sizing and fit.",Design Issue,Product Description Issue
"Bought them with idea for some slip on shoes for garden and saturday generally. they are made of a tough and not very flexible plastic. there is no cushion to them at all. good treads and look ok but very uncomfortable so far. Ive had them 3 days. Ive never had plastic shoes/clogs so i don't know if they break in or what. But if they don't get more comfortable, they're going in the garbage or to resale. I wish I had bought leather at this point.",Quality Issue,Quality Issue
"The reason I gave it 2 stars is because it made my son happy. The colors are nice and bright. Otherwise, I would have only given it 1 star. It is poorly designed. The Velcro does not stick, so the costume kept falling down in the front making my son trip repeatedly. It needs a design redo!  The hat is quite cheap too. Luckily, my son had a Thomas baseball cap so he wore that instead.",Quality Issue,Design Issue
"I read a few of the reviews describing this thing as cheap but thought ""What the heck - it's just a Halloween costume"". My oh my. This thing is CHEAP. And the hat looks NOTHING like the one in the photo. Probably not worth the money.",Quality Issue,Quality Issue
The mask shown in the picture is misleading and nothing like the mask received which is basically a very cheap plastic mask that only covers the face.,Product Description Issue,Product Description Issue
"cheap - But I guess for such a cheap costume, I'm getting my money's worth.  Plus - the back of your hear is ""Exposed"".",Quality Issue,Quality Issue
The costume would be better if it fit. I am sending it back.,Design Issue,Design Issue
So cheap. Don't bother.,Quality Issue,Quality Issue
Fine for skits. Not good for a big show. ,Design Issue,Quality Issue
"Way too large - not sure what ""standard"" person can fit this. Maybe in Samoa but not here in the U.S. : ( I can fit two in one.Lastly the black ""dress"" came but no white headpiece. I called and they no longer have more so needless to say, I didn't use it for Halloween : (Waste of time.",Design Issue,Design Issue
"This costume is HUGE. It's like a circus tent. I'm 5'3 and I was completely swimming in it. If there were smaller sizes, it would have been much better, but as it is I can't wear it with any hope of resembling a nun. I'm sure it would fit a large person much better, but do NOT get this if you are average size or smaller. Also, the material and stitching are very poor (as you would expect with any standard halloween costume). In all, I would not recommend it.",Design Issue,Design Issue
"Don't waste your time or money...the ""white"" collar was 3 inches off center and was fraying out of the bag. Does not look like the picture. Very cheap.",Design Issue,Product Description Issue
"This costume is just a cheap piece of fabric, I would've been better off buying a couple of yards of fabric and sewing them together myself. The fabric is super light and see through.",Quality Issue,Quality Issue
"I like velcro straps on my digital watches. If you want to put a velcro strap on a Suunto Vector, this is pretty much your only option.  But not a great one...  The band is too short, making it impossible to wear over a long sleeve shirt as I like to do when skiing or motorcycling. Also, it difficult and cumbersome to thread the end through the loop, which you have to do every time you put the watch on. Finally, the amount of velcro used is small, so it wears out quickly and doesn't offer a very firm grip.",Design Issue,Design Issue
"Based on the picture that is shown (which is the watch band I placed an order for and paid for however, not the one that was sent to me in the email of what I SUPPOSEDLY ordered) that wasn't even the right watch band, I'll never buy from them again.",Product Description Issue,Product Description Issue
"NOT up to Sunnto standards for sure. Very disappointed in the quality and size (Way too small for my wrist).  This piece flimsy and cheap and requires a lot of patience to attach top your Vector.  Please don't waste your time.  I just wanted something new for my old vector, but this is NOT it!",Design Issue,Quality Issue
Product did not fit the watch,Product Description Issue,Design Issue
"Pretty disappointed in this band. Low quality and too small. The edges of the band were already fraying when it came out of the package, and the velcro isn't that high of quality. I have a pretty average sized wrist, and the contact points barely met enough to keep the watch on me. To feel confident about keeping the watch on, the band would have to be tight enough to cut off circulation. Also, there are no installation instructions, so I spent about 15 minutes trying to put this band on the watch, before I had the ""oh, duh..."" moment and figured it out.I had purchased this for a Vector model. I expected more out of Suunto.....",Design Issue,Design Issue
"Don't buy this, it's junk. Shotty craftsmanship, the band clips did not fit my watch and I had to modify them to make it work.",Design Issue,Design Issue
"The strap is fine if it works on your watch.I ordered the one that says it ""works for all Suunto wrist top computers"". - In my case this was not true. It does not work for the D4 dive computer. The mounting is completely different. I tried to modify and make it work, but had zero confidence in the long-term usage of the fix I did.",Product Description Issue,Product Description Issue
This strap is way to small for an adult wrist.  It would need to be a full 2 inches longer to be close.,Design Issue,Design Issue
"Was this band sized for a girl? If you are a man that's buying this as a replacement band, you may want to steer clear of this band. It is very small.",Design Issue,Design Issue
This replacement strap is not an authentic replacement it is smaller than the original. I would not recommend purchase from this sight.,Design Issue,Design Issue
"If you have very small wrists, then this  will be great for you.  I took off the rubber watchband and replaced it with this band.  I was not able to get my hand through the band without removing the one end from the supplied clasp.Then, when I fed the band through the clasp, the Velcro would not reach the part that it would attach to.  It just barely missed. I then removed the watchband, threw it in the trash and put the rubber one back on.The rubber one is cheap in quality and I am sure will break soon.  Only buy if you have smaller wrists.  Mine measure 8 inches so if yours are this size or larger, DO NOT BUY!!!!",Design Issue,Design Issue
"It seems reasonable that a watch strap manufactured as ""One Size"" would fit a wide range of wrist sizes (e.g. One-size-fits-all). This strap does not. The hook & loop Velcro attachment barely connect on an average-sized wrist. A flawed design. It fits a small wrist only.[...]",Design Issue,Design Issue
"This is a very pretty watch but it does not keep time. Initially it did for about half a year, than it stopped, I had the battery replaced, then it only worked sparodically, keeping time for a few hours to a few days at a time accurately before it slows down or stops entirely requiring the time to be re-set & it'll re-run again; so I replaced the battery a 2nd time thinking it may be a faulty battery & the same thing happens. It's a piece of junk now. What a waste of money.",Quality Issue,Quality Issue
"I will admit that I did not even try to look for any instructions as to how to shorten the band to fit my wrist.  But even if I had shortened it, the face of the watch was bigger than I expected.  Just too big/long for my small wrist.  I returned it.",Design Issue,Design Issue
"This is my third Skagen watch.  It's quality is far below the other two which, by the way, were significantly less expensive.The band is a total pain to re-size and has an unfinished, rough-edged feel.  Can't return under Amazon's watch policy or I surely would.Stick with a model with a woven or leather band and you'll be far more satisfied.",Design Issue,Quality Issue
"I bought 2 sewed them together since the back is blank. Who wants a costume that only works from the front? Not this kid. I also decided with a dress sewn underneath, because of how thin it is. The wig also leaves something to be desired. From printed thin material to terrible wig, I say save your money.",Quality Issue,Quality Issue
Very cheap material.,Quality Issue,Design Issue
"Item fit fine. However the color is very faded. I've seen better quality. The wig is horrible, can't use it and had to purchase one seperate. Disappointed, sorry I purchased it.",Design Issue,Quality Issue
"Unfortunately my wig came not finished, luckily I purchased another wig to wear with the costume, I didn't know if that was a mistake or if the wig came with only half yarn and the rest is like a hair cap. The costume itself fit nice.",Quality Issue,Design Issue
I ordered this outfit it was huge and to make matters worse nothing was included that was stated. So I am sending it back.,Design Issue,Design Issue
"The entire back of the dress is just pain pink, and see through. Needed a slip just to be able to wear it. Fabric is also very thin.",Quality Issue,Design Issue
The entire back of this costume is not patterned! It is just pink with a waist tie. Very dissapointed.I don't know if I was expecting otherwise but it is a very poor quality material. There is a sheen under lights to the costume material as well that is not portraid in the photo online.,Quality Issue,Design Issue
"This costume was not good. The pattern did not continue to the back of the dress, the glovelets were eay to small and the fabric was way too see through. This was not good at all",Design Issue,Design Issue
"Super thin, Not the same colors as shown. Cheap fabric, poorly made.I returned it",Quality Issue,Quality Issue
"Made very cheaply, don't like the pink ""see thru"" material on the backside but hopefully I can cover it up",Quality Issue,Quality Issue
"I was very disappointed in this costume, the arms and collar are a dark blue and when I contacted the Disguise company they can't guarantee that I will get a different one in time if they find it to be defective.  It is not what the picture shows and is highly disappointing.",Design Issue,Product Description Issue
"I purchased this costume because my son wanted to be Jack so I figured I would be Sally......the costume was SO disappointing....it was almost tranparent, the wig was horrible and looked like I had balding issues.....I was disgusted with myself for paying money for it......my son ended up being something else for Halloween and I am going to make both of our costumes next year....unless you just like wasting money, don't buy it!",Quality Issue,Quality Issue
"I was greatly disappointed with this 'costume'. The hat was put together wrong, the 'cloak' was flimsy with short sleeves & the hoody was a joke!",Quality Issue,Design Issue
"costume design is fine. but is made of a Super Cheap fabric. in the first use to try it, the headpiece fabric ripped =/ . very upset..",Quality Issue,Quality Issue
Way too large. Horns wouldn't stand up at all,Design Issue,Design Issue
"Was very disappointed in this.  The colors of the costume do not match the picture and the hat is absolutely terrible.  Made of foam, gray not black and arrived with large creases that prevent the horns from standing up straight.  The horns are just flat foam, not rounded or stuffed, another thing you cannot tell from the photo in the advertisement.  The costume itself is plenty large for an adult even though it says 12-14.  I normally wear an 18 and it is loose on me.  However there is something very funky about the neck -- it's more like the size of an armhole and my head will not fit through without cutting and stitching.  Overall very disappointed -- most likely the last time a purchase a costume online.",Product Description Issue,Product Description Issue
The headpiece was NOT included! What a ripoff!,Design Issue,Quality Issue
"For the price Very cheaply made, horns are as thin as paper sloppy. I wouldn't recommend any one to buy this. I had to order the elope horns seperately",Design Issue,Quality Issue
It's a MooMoo of a costume. The Head piece is flimsy foam. Get creative and make your own.,Design Issue,Quality Issue
Fairly thin material and not as high quality as I was hoping for.,Quality Issue,Quality Issue
"After looking at the movie pics I found that this costume does not look like the original at all. Should be RED, not pink and not suppose to be front panals of colour at all. Headpiece does not stand up. Overall, not well made.",Design Issue,Design Issue
the picture looked better than it is.  I never returned it but I've never used it either. Its supposed to fit under your clothes but its too bulky.,Product Description Issue,Product Description Issue
"I ordered, what I assumed was, an 8.5 mens. The shoe was so big once it arrived. Amazon was great on refunding my money!",Design Issue,Design Issue
My shoes came in the right box 8 in men's and 10 in women's the shoe tag says 10 in men's and 8 in womens they didn't even bother to check the size of actual shoe before just pulling a box off the shelf and shipping it to me,Design Issue,Design Issue
"I ordered a 9.5, it came as a 4.5. I donated the sneakers to charity. Will have to reorder.",Design Issue,Design Issue
"When i ordered these, I ordered based on the photo shown.a simple black shoe.  What I received was a black shoe with multi colors on the toe. I screen shot the ones I thought I was getting. Definitely not what I received. Returning these asap.",Product Description Issue,Product Description Issue
"What can I say? Well, for $25, they're not bad.... Until you notice that these are knock offs. I had to do some research after receiving these and noticed that these have seven holes rather than 6. The fabric is no where near strong and thick but rather thin and cheap. It seemed too good to be true but hey, I'm only out $25. So, they are now my gym shoes until they fall apart of which I suspect will happen in a few weeks.",Design Issue,Quality Issue
I don t like the color of the shoes. Also it came like with sign of use or dirty in the sole and like glue in some parts. It looks like is a repair shoes. I m so upset cause it was for a gift.,Design Issue,Design Issue
"I know there is a great deal of confusion about sizing so I'm going to try to help with that. In expensive dress shoes and tennis shoes, I almost always wear a size 9 1/2.....never a 9 but sometimes a 10. I ordered a size 9 in these shoes and they looked  like 'clown shoes' on my feet. I returned them and ordered a size 8 and they are just about perfect although ever so slightly larger than my usual shoes. I can't imagine why they use such unusual sizing but I hope this information will be helpful. If you order a size and a half smaller than usual, I feel sure they will be right...or very close.Now......the not so good part. I am 66 years old and grew up wearing Converse tennis shoes all through the 1960s; they were great shoes in every respect. If your experience is similar, you will immediately realize that these shoes are in almost no way, comparable. These look similar but they wear more quickly and aren't nearly as comfortable; even the laces are of very poor quality.",Design Issue,Design Issue
