Text,Predicted,Target
These are fake vans do not buy,Product Authenticity Issue,Product Authenticity Issue
"these shoes are not authentic they are fakes, knock offs, counterfeit ...but will still cost you the same as the real thing.. I'll be shipping my fake a** kicks right back to ya .. thanks for wasting my time",Product Authenticity Issue,Product Authenticity Issue
The smaller size does not matter with this ring it looks super fake! Mine looked so plastics I was embarrassed to even wear it on my right hand. I bought the ring just to try different styles with my wedding bands. The price was right for a trail ring but nothing else. This ring is going in my junk drawer.,Product Authenticity Issue,Product Authenticity Issue
When I got this ring I was so disappointed. It is SO fake looking. If your looking for something that no one will be able to tell is cubic zirconia look somewhere else. Even the metal band was nasty looking. It just looks so cheap.  Waste of 15$ don't buy!,Product Authenticity Issue,Product Authenticity Issue
Don't buy its a fake,Product Authenticity Issue,Product Authenticity Issue
Product is a fake,Product Authenticity Issue,Product Authenticity Issue
"fake,no doubt do not waste your money and time.",Product Authenticity Issue,Product Authenticity Issue
I bought these for a birthday gift to myself! I have been waiting about a week to receive them only to discover they are FAKE! I'm so upset and want nothing more than my refund and to send these fake glasses back.,Product Authenticity Issue,Product Authenticity Issue
55 mm Lens width as Large?? For kids? Cheap but seems fake.,Product Authenticity Issue,Product Authenticity Issue
"I'm extremely disappointed that it took me 6 months to realize the pair of aviators I bought were fake. Honestly, the only reason I even realized this is because I recently bought an exact pair again (my original pair got stolen....funny now knowing whoever stole them, stole fake ones!) through Amazon and noticed they were a bit different from the ones I initially got. Out of curiosity I decided to check online to see if there were different types of the gold frame/crystal blue gradient lens, but instead I stumbled upon some of the reviews on here (which I probably should have read before purchasing my original pair) stating some were fake. After doing some online research and reviewing the original case, info pamphlet, and lens wiper given to me, I realized the ones I originally purchased were in fact replicas!For those of you buying these aviators, MAKE SURE the pair you are buying are being sold from Amazon, as these are authentic. However, if you see anything being ""sold by Lunettes4me fulfilled by Amazon,"" do yourself a favor and do not buy them. You will be wasting your money.",Product Authenticity Issue,Product Authenticity Issue
Ordered this in a 3x. The print on the back looks pixilated and distorted. No guy Harvey pocket in the front. Someone with a total shirt press and a bad computer is making fake guy Harvey shirts and selling them for full retail! I want my money back!,Product Authenticity Issue,Product Authenticity Issue
"very thick for its size which some reason looks bigger in the pictures but in real life this watch is tiny, to a point that it almost looks like a ladies watch. Also the quality of the band wasn't up to par. it felt light and cheaply made which made me think the one I bought was a fake.",Product Authenticity Issue,Product Authenticity Issue
Wow...who let the chickens in the house.  Thing is awful!  Sheds feathers everywhere!  Would have been better with fake feathers.,Product Authenticity Issue,Product Authenticity Issue
"These were not polarized as the description stated, and they're definitely fake.",Product Authenticity Issue,Product Authenticity Issue
Fake! I compared them with the original ones and this had several details that help me realize they were fake.,Product Authenticity Issue,Product Authenticity Issue
"I got this for my 10 year old daughter and she picked it out herself.  When it came, it fit on the top, but the bottom was too short that it was weird.  And as if this wasn't terrible enough, the hat was not a hat but a fake on that looks like it but fit terrible as well.  I know these cheapy costumes aren't quality material but come on!  It has to look decent at least!  This would've been the first time I bought a Halloween costume for her online. Never gonna do that again.  Returned!",Product Authenticity Issue,Product Authenticity Issue
Didn't last 6 months before they were noticeably deteriorating. Not sure if these were a fake or if IZOD's quality is going down hill fast!,Product Authenticity Issue,Product Authenticity Issue
"I went to a Dr. Martens store to try the boots on so that I would know which size to order on here since there is a $40+ price difference. I am normally a 9.5 US in women's and found that the UK size 7 fit me best. When the boots came from Amazon, straight out of the box they looked way too small, but the tag and inside of the tongue both said 7, so I tried them on anyway. Although they were the same size I'd tried on in the store wearing 2 pairs of socks, these were way too tight even with 1 pair of thin socks. I have since returned the boots and gone back to the Dr. Martens store to buy the boots at full price.I would also like to add that the yellow stitching on the sides of the shoes looked very sloppy. I'm not sure if I agree with the other reviews that call these boots fake, but I do believe that they are a different quality than the boots that you get from the official store. You get what you pay for, I guess.",Product Authenticity Issue,Product Authenticity Issue
"These may look like Wayfarers at a distance but anyone will be able to spot them as fakes. They feel very cheap. The plastic is soft, like a toy, not hard and slick like you expect sunglasses to feel. They're great if you're looking for a cheap 'Risky Business' Halloween costume, but they're not sturdy enough for everyday wear.",Product Authenticity Issue,Product Authenticity Issue
"about this item for my girlfriend did not like the quality of the chain the chain was not 18 inches long I would not purchase this item again knowing that the chain-link this fake it's more like eight 12"" to 14""  chain",Product Authenticity Issue,Product Authenticity Issue
"Do Not Get These!!! I looked up reviews and thought I was safe. The reviews are all fake. I'm a bikini competitor from the east bay. Got these at a size 7. They fit like a size 5! They don't look like the picture. I had to miss posing practice and order different heels with an expensive 2day shipping. the brand ""Pleaser"" is good. All the girls on my team use those. Don't buy Ellie shoes.. I",Product Authenticity Issue,Product Authenticity Issue
These were fake! Very disappointing. The leather case was black rather than the signature tan case. The lens had tons of small scratches in them. The frames had a very bizarre residue on them. Don't buy these!!,Product Authenticity Issue,Product Authenticity Issue
1/ The actual color is not as white as the picture shown. It is a little small. My feet suffered a lot the first day wore it.2/ Poor quality! One sole is broken after 2-month usage! Can't believe it is Sperry Top-sider quality! Doubt if it is fake Sperry Top-sider!,Product Authenticity Issue,Product Authenticity Issue
"I have 2 pairs of Havaianas size 9 US, EUR 43/44, and they both fit very wellThis one is way to small. Either Havaianas updated their sizes, or these ones are fake.Watch out for sizes when buying them!",Product Authenticity Issue,Product Authenticity Issue
"Sure, they're good looking and cheap. But the reason that you shouldn't buy them is the probable lack of UV protection. Mine came with a little tag saying that they were UV rated, but considering the cheapness of the product, I bet it was fake.These are unbranded sunglasses from a factory somewhere in China, people. I'd bet large amounts of money that these things provide little to no actual UV protection. It's not worth it to ruin your eyes just to save a few dollars.Get a decent pair from an actual brand and save your eyes.",Product Authenticity Issue,Product Authenticity Issue
These might be fake. Just the worst.,Product Authenticity Issue,Product Authenticity Issue
"I have real Jack Rogers to compare these to, and these are fakes. You can tell by comparing the two, as seen side by side in the pictures. (Note the nail holes in the heal on one and not the other, the flowers on the heals spaced too far...). But also, right out of the box the craftsmanship is just so-so. I'm not sure if they are worth $74.00 (which is what I paid) they look like they are made of leather and wood. Though the quality isn't nearly as nice. But if you don't care if you have real Jacks, then buy these. I'm just shallow enough to care ;)",Product Authenticity Issue,Product Authenticity Issue
These are fake. When they arrived they seemed real but after comparing them with other pairs they are fake. Very unhappy. The bottoms have JR printed on them. The real ones don't have that.,Product Authenticity Issue,Product Authenticity Issue
"These shoes are fake! After being skeptical from reading the already not so great reviews, I did my research as soon as I received them. Naturally, they said ""Made in Dominican Republic"" and the size was hand written on them in pen, which I was afraid of. Right away, I emailed the Jack Rogers company (not Amazon dealer) and asked what they thought. They said ""this is how we make our shoes AS OF NOW"", which they are basically saying they are outsourcing and using cheaper materials behind the backs of their customers who still believe they are ""Jack Rogers USA"" ... how can you call yourself that if your shoes are blatantly stamped with something contradicting that? Either Jack Rogers thinks we are stupid, or they are.  ALSO, my friend bought a pair of ""authentic"" Jack Rogers from Dillards for $130. I saw them and they were so obviously fake, had ""Made in Dominican Republic"" stamped on them, and were RIPPING 3 months after she purchased them. Jack Rogers is scamming us. They think they can change their whole production process behind our backs without us finding out. I hope they get caught before many more people waste their hard earned money thinking they are buying high quality shoes from a ""reliable"" company.",Product Authenticity Issue,Product Authenticity Issue
I ordered these as a Christmas present and I can't believe that these look like knock-offs. I ordered a size 37/38 and it came as a size US 6. The rubber on these is also very fake. It's not real. I'm very upset with this purchase!,Product Authenticity Issue,Product Authenticity Issue
"These are fake. The straps are uncomfortable and the bottoms are light, foamy, and cheap feeling rather than a dense rubber like the authentic ones that last. I ordered two colors in the same size and one fit, the other was too small. You can pay $7 more and get REAL ones from Nordstrom with free shipping. Yes the packaging looks real, but these are not real! Dont waste your $.",Product Authenticity Issue,Product Authenticity Issue
Bought these to replace my old haviana tops that I loved.. these are not good quality and I will be sending them back. They feel so cheap like old navy $2 flip flops. Idk if they are fake or what but the quality is definitely not the same. The sizing also seems to have changed I ordered the same size I wore in my previous pair and this pair is much smaller and would require me to get a larger size to be comfortable.,Product Authenticity Issue,Product Authenticity Issue
FAKE FAKE FAKE FAKE!! As soon as I took them out of the bag I knew they weren't the real deal - I bought these to replace an old pair that broke and knew right away. These are terrible quality and VERY noticeably lighter than the real ones. I compared them to the pictures on the real website and it's so clear these are cheap fakes. So disappointed. Do not buy from this seller.,Product Authenticity Issue,Product Authenticity Issue
"Don't order it! I read that some of the reviews said it is not an original Havaianas, but since most of the other reviews were positive I did order it. The moment I got it I realized that it is a fake: the rubber is different, and the sole of an original Havaianas should be thicker and heavier. I took a picture of my original pair (the white, Brazil on the left) and the fake (beige) - notice the differences in thickness of the sole. Bottom line: Don't but it!",Product Authenticity Issue,Product Authenticity Issue
The ring is nice but a little to fake.  It looks like a ring that you got out of the machine where you can win a prize.,Product Authenticity Issue,Product Authenticity Issue
"I've always read that Cubic Zirconia is so close to diamonds in its attributes - almost everything excluding strenght, origin and price of course- and I have actually several good pieces of jewelry with Cubic Zirconia and with diamonds and they look very similar to naked eye.I've got this ring and it is actually a nice one, however it is not even close to real diamond's luminosity, sparkle and shade. It just look like a well polished clear glass or crystal.Picture it's just too sharp and the real one is just ""too fake"" to be a diamond one and at the same time with too big pretentions to be a simple silver ring to wear with casual-sport apparel. I would feel pretty uncomfortable wearing it. I was a bit dissapointed when finally got this ring.",Product Authenticity Issue,Product Authenticity Issue
"I've been wearing these for about half a year. They are comfortable, but the fake leather is already ripping in a spot that will require an ugly repair if it can be repaired at all. This is after wearing out a very comfortable pair of Clark's sandals after wearing them for over 15 years. Clark's is making garbage now. These aren't much better. Next, I'm going to save my pennies and try a pair of Mephisto Sharks.",Product Authenticity Issue,Product Authenticity Issue
"Not happy with this ring. Looks nothing like the picture. The stone looks fake and the band is thin, very lightweight, just flimsy!Would send back but my husband opened it and threw all packing away.",Product Authenticity Issue,Product Authenticity Issue
"break in docs?  what?  never had to before.  tread wears out quickly, construction seems poor, the materials of lower quality, and generally these don't last over 2 years, if that, any longer.I still have a pair of docs from 1988 that are going strong, but these would never last that long.the quality of docs has gone way down hill or these are fakes.",Product Authenticity Issue,Product Authenticity Issue
These are fake. I ordered the green version. I wore them a handful of times within the first few weeks of having them to break them in. During my third week of wearing them out I went on a walk in a field with snow. First time I had gotten snow on them. When I came inside I noticed that the toe of the left boot had peeled! I know what weathered doc's look like and this was not it. This was fake colored leather. I immediately returned them. Am still in the process of returning them because amazon pick-up is not convenient for the city pace and unreliable pick-up hours. DO NOT BUY,Product Authenticity Issue,Product Authenticity Issue
"UPDATE 3/13/18: Updating my review as I said I would should the condition of the shoes rapidly decline. I've worn these sneakers almost daily but mostly just to the office, not at all running around fields or city streets etc, and approximately 2 months in the white siding of the sneaker that attaches to the leather upper is separating in a few parts (on one of the sneakers the siding started to separate after basically 1 month). Mind you, this occurred with my old Cons as well, but not 2 months in. I'm pretty sure at this point that these are fake or just shoddier than usual construction. Otherwise the shoes are fine. Nothing else is wrong. But this is concerning in and of itself.First off, I appreciate super fast shipping. I expected these about a week after ordering, but they arrived about 24 hours later. Awesome!Now, to the sneaker itself. I bought these to replace the same sneakers , also purchased on amazon but from a different seller, from 1 1/2 years ago. Upon opening the box and picking up these new sneakers I could tell there were some small changes. Now, does this mean they are fake, or does converse make small changes to the shoe year to year? Im honestly unsure. But the changes I noticed included these new sneakers being much lighter, I can hold the old pair in one hand and the new pair in another and easily feel the difference in weight. The old pair also have the shoe size imprinted on the bottom of the sole, the new pair do not. And the old pair has slightly different font on the tag on the tongue. Also, the boxes ( I still have my old shoe box) are the same except for some slightly different wording on the sticker. So again, are these fake or is there a slight difference year to year or factory to factory? Im unsure. But otherwise, these sneakers seem good. Per usual with converse they run about half a size large, so you might want to order half a size small. I plan on keeping these because the price was good and they still look and feel pretty good, but if they suddenly and quickly fall apart Ill report it.",Product Authenticity Issue,Product Authenticity Issue
"Jean-Pierre and I LOVE to have our monthly Redneck Night.  We put on our tight jeans, our silver-tipped cowboy boots, and our big David Allan Coe hats.  We stock up on Marlboro's, Red Man, lite pork rinds and Zima (longnecks, of course).  We even get Duchess and Fifi into the act with spiked pitbull collars.  We strut our stuff into the Bubba Room and watch our favorite redneck movies:  usually Roadhouse or Brokeback Mountain.  When Jean-Pierre came along, I had to mothball the Jean-Claude Van Damme movies because French people look at Belgium the same way Americans look at Canada.Anyway, we felt like something was missing from our Redneck Night, but we couldn't put our finger on it until we saw this t-shirt.  OMG!!!!!!!!  We even bought extras, framed them and hung them in the Bubba Room.  We had the secret ingredient!Or so I thought. . .I was horribly wrong.  Those wolves have WHITE teeth!  How fake can you get?  Trust me, we have brought Duchess and Fifi to every vet and dentist in Midtown, but you can't get a dog's teeth whitened, let alone a wolf's.  Jean-Pierre and I were crushed.  Sorry, one star for these shirts!UPDATE:  After all my bitching, one of my ladies at the salon brought me some glow-in-the dark nail polish to put on the wolves' teeth.[...]It was a miracle - suddenly, they looked completely wild and authentic.  Jean-Pierre and I were so excited that we spent a solid month in the Bubba Room.  Duchess and Fifi were so hungry when we came out that they nearly ate us.  Five hundred stars!",Product Authenticity Issue,Product Authenticity Issue
"Plastic dollar store nunchucks...If you are looking for cheap, fake looking and all plastic, even the chain...than these are perfect. Would be good for a costume for Halloween...but not a good toy to play with.",Product Authenticity Issue,Product Authenticity Issue
"Played 4 times with them and a big hole on the suede just appeared with no contact. I actually thought it was a fake shoe when I got it since the finish is pretty bad, especially the tongue, you can even see it form the stock pics. Very low quality shoe, very surprised since its coming from Adidas. I guess its back to Nike since I need a new pair right now.",Product Authenticity Issue,Product Authenticity Issue
"I bought the exact same shoe from a local retailer a couple of years back and the quality was amazing. I ordered these hoping it would be the same great quality from my last pair, but as soon as I received them I could see why they were cheaper than what I had paid for my old pair. These shoes are either defective or fake, there was glue on my parts of the sole, the seam was not very well aligned, the box did not have any Adidas logos. I can almost guarantee these are fake.",Product Authenticity Issue,Product Authenticity Issue
"After about 2 weeks, a screw by the pivoting point came out, and the fake leather is already beginning to peel away.",Product Authenticity Issue,Product Authenticity Issue
I received was not a levis shorts..its fake.the mark on it is OTB..its a waste of money.regretfully ordered it!,Product Authenticity Issue,Product Authenticity Issue
"Very bad quality, I supposed it was a good watch because of the known brand Invicta.  But it is probably fake or made of bad quality products. The watch delays 10 to 15 minutes in total every week, a normal watch delays maybe a minute or two....It is so annoying!!! Already wrote to the company and they do not answer, very bad customer care!! Im still waiting for a response and my money back!!!!",Product Authenticity Issue,Product Authenticity Issue
"I knew that for less than 3 dollars i wouldn't get much out of it, but I bought these for that 1% chance that the sunglasses might be half decent.These glasses are TERRIBLE quality. Most of the images posted for this item are false advertising. The customer images are mostly fake as well. The sunglasses are made up of the lowest quality plastic you can think of and then it was coated in cheap paint to look like metal.My guess is most of the reviews for this item are FAKE.Don't buy these, even for 3 bucks it's not worth it.",Product Authenticity Issue,Product Authenticity Issue
fake speedo,Product Authenticity Issue,Product Authenticity Issue
"This belt sucks! It fell apart within 30 minutes of wearing it! The belt is also bigger than it says and it is not made out of real leather! I'm a size 31 waste and got the small belt and I had to punch holes it. Its a piece of chinese made junk! The fake leather peeled off within 30 minutes of wearing it. Dont buy this belt, pay a bit more for a good American made one.",Product Authenticity Issue,Product Authenticity Issue
These are not genuine dockers... I compared them to some I've bought directly from a local authorized dockers store and it's a fake. The zipper is ykk and the buttons don't have any dockers engraving.,Product Authenticity Issue,Product Authenticity Issue
"Beware of fakes. I bought two off the same link, just different patterns. This is what I received. This is now the 4th and 5th buff I've purchased. All come packaged like the one on the right.",Product Authenticity Issue,Product Authenticity Issue
Shoes are fake. I can see the glue that was used to stick the material,Product Authenticity Issue,Product Authenticity Issue
These are fake.. don't magnify at all. Doesn't have the desired effect shown in images. Basically total waste of time and money...,Product Authenticity Issue,Product Authenticity Issue
"I'm bummed that these are without a doubt fake, sold by PrimeDeals Online. They are good fakes, but that's not what you're paying for! Right out of the box, the fit was off, the lens sticker was one I hadn't seen before, and the case was different than normal. I decided to compare it to my real folding wayfarers as these were a my 2nd pair (and in a diff color). The insignia on both sides doesn't match up, along with the color and quality of printing. The font on the interior left is different, the ""RB4105"" is way too far down on the end, and the quality and color of printing doesn't match my pair or even what's printed on the right hand side. On the right, the printing is much fainter and doesn't match the font size of the real ones. The quality of the plastic frame is different and it doesn't sit perfectly flush unfolded in the front hinge area unless I force it into that position. Last but not least, the cleaning cloth was loose in the box (tell-tale sign), the box was beat up, and the ray ban pamphlet was shoved in there. Also the ""ray ban"" on the sides isn't as raised as it should be. Also, the small black case should say ""folding wayfarer"" and is a much softer material than the case I received.If you've purchased these, I'm sorry! You can try to take it up with Amazon or the seller, or contest the charge with your credit card company.In short, I compared these to a pair I bought at an authorized retailer and while they're devent fakes, many things didn't match up.",Product Authenticity Issue,Product Authenticity Issue
"FAKE FAKE FAKE - I lost my old pair and ordered what I thought were authentic from this seller.  I took it out of box and immediately knew they were fakes right away by the weight (lighter), they feel plastic, and the color was way too dark - supposed to be tortoise and they look black.  I googled how to spot fake ray-bans and sure enough, everything they listed mine had.  Biggest giveaway was the hinges are plastic - they are supposed to be metal.DO NOT ORDER from this seller unless you want to waste your money on a good fake pair...",Product Authenticity Issue,Product Authenticity Issue
"My last pair of these lasted just over a year before the frame broke. I liked them so much though I decided to get the same pair. Nice glasses that fit well and are very comfortable to wear.Update:I had noticed the lenses on these glasses scratched very easily. When comparing them to my previous pair, it became rather obvious that the Amazon ones were fakes. I took the lenses out and these are flimsy plastic lenses while the real Ray Bans are heavier glass lenses with better coatings that don't get scratched. Looking through them is like night and day! They initially fooled me but these are definitely fake Ray Bans. Not too happy to have spent so much for poor quality fakes!",Product Authenticity Issue,Product Authenticity Issue
"They were such poor quality I was shocked.  I knew there was a chance they might be fake after reading several reviews for ""Bikenstock"" sellers.  They almost felt hollow as I lifted them from the ""shoebox"" which was more like a flimsy cereal box.  Poorly constructed, not comfortable.  I'm actually a little angry with Amazon for letting this happen.  These people are crooks and are selling a fake product.",Product Authenticity Issue,Product Authenticity Issue
"I'm honestly not sure if these are a legit shoe. Everyone I've shown has said they look ""fake"". I'm not sure if it's the quality, and it's decreased, but something about this shoe doesn't seem authentic.",Product Authenticity Issue,Product Authenticity Issue
"this product is fake, it is not made out of the real material that helps with the firm compression. The material is bad that the corset gets loose and it does not work at all towards slimming or shaping the waist",Product Authenticity Issue,Product Authenticity Issue
"After unboxing, pulled three times,  broken.... so sad. I have same brand before all metal very durable,  but this one looks fake or what?",Product Authenticity Issue,Product Authenticity Issue
"This is real, its a fake everything is faded",Product Authenticity Issue,Product Authenticity Issue
Did not fit and very fake when they came to my home they were dented scrached and kinda dirty NOT WORTH THE MONEY DO NOT BUY!!!!,Product Authenticity Issue,Product Authenticity Issue
"these shoes are not the real nike air force ones, came with paint still on them. these are man made and fake!! do not buy if u want a quality sneaker!! warning",Product Authenticity Issue,Product Authenticity Issue
"Very fast delivery and would use them again. However, the costume was awful and had to be abandoned on Halloween all together. Incredible challenge just putting it on. One of the inflatable shoulders kept deflating. The strap for the shoulder piece broke within the first hour of wearing it. The shirt portion kept sliding down so people could see my eyebrows under the really fake neck stump. Disaster. It had to be jettisoned to the closet almost immediately and I had to go costume-less on Halloween. Very disappointed.",Delivery and Return Issue,Product Authenticity Issue
I dislike the fact that it looks so fake and the head part is not fitted,Product Authenticity Issue,Product Authenticity Issue
"I have several nice watches that most wouldnt consider classy or blingy, no diamonds or crystals.  Wanted something a little more over the top.  Loved the look of this from the pictures.  However when it arrived all the crystals just didn't look right to me.  They are very small and the way they bonded them to the band looked a little fake or cheap for the price.  It was nice but I bet i could do better for the price so I returned it.",Product Authenticity Issue,Product Authenticity Issue
I bought this watch and found out that it's a fake bulova! I am so upset about it! I paid over 300 dollars for it!,Product Authenticity Issue,Product Authenticity Issue
Don't be deceived. This is not a genuine Levi product. Does not have genuine stamp on inside. Very disappointed with this item. It was not what it was discribed to be. Was supposed to be button fly 501 boyfriend jeans. What I received was some fake copy/zipper front too big pair of pants. Do not recommend at all.,Product Authenticity Issue,Product Authenticity Issue
Very very disappointed!! This is a fake!!! Immediately upon opening the package noticed a very strong smell of plastic. The inside zipper was sown in so the zipper is bent. Very poor quality materials and workmanship. There was no dust cover bag like I received with my other Hobo wallets. I could go on....Please do not purchase this product nor from this seller!! This is fake!!!,Product Authenticity Issue,Product Authenticity Issue
"The only thing I loved was the color.  They were not as pictured, so I actually was concerned they were fake and also that I wouldn't get my money back if I returned them (at my expense) so I kept them.  The soles are entirely black and make a clicking sound while walking on hard surfaces, which I hate.  They ran small and the leather is cheap-feeling compared to my other frye boots.  Would not buy again and I wanted these boots for a few years!",Product Authenticity Issue,Product Authenticity Issue
I don't like the size it's fake.,Product Authenticity Issue,Product Authenticity Issue
Fake.  And not even a good fake!,Product Authenticity Issue,Product Authenticity Issue
"This item is way too small and considering the fact that it is 14K gold, it looks fake.  I sent it back.",Product Authenticity Issue,Product Authenticity Issue
"I got it yesterday and I'm returning it today. It's really shiny! Looks fake and cheap, not happy with it at all.",Product Authenticity Issue,Product Authenticity Issue
Absolutely disappointed with this. Looked nothing like the picture. There's completely nothing behind it. It's like a frame. Very light and the red part is more like orange. Its very plastic and fake looking. Such a disappointment.,Product Authenticity Issue,Product Authenticity Issue
It's okay but it came with a Casio instruction manual INSTEAD OF TIMEX plus the box had been opened. I did some poking around online and I discovered that this is not a genuine Timex product - I called a Timex representative and they had absolutely no idea that this watch even existed I looked at a few review sites and discovered that it was fake. I returned it the day after it arrived thank goodness for free returns :),Product Authenticity Issue,Product Authenticity Issue
I have been wearing this syle and size of bra for years.  I was excited about the price but should have known better.1. The back material is see through and very thin. All the other bras i have bought were not like this.2. The bra straps were more narrow and less padded not the usual wacoal quality.3.  The cupsize was horribly small.  I have worn the same size for 5 years.I am pretty sure this is a fake wacoal productI returned it and went down to Macy's and bought a real one in the exact size I had ordered from amazon and what do you know it fit.,Product Authenticity Issue,Product Authenticity Issue
This underwear Calvin klein is fake because after one time of use the elastic band was bad. And I have more underwear that I bought in Calvin Klein store and it doesnt happened,Product Authenticity Issue,Product Authenticity Issue
These are fake and ran blue ink through all my clothes in the wash. The material is thin and makes holes easily.,Product Authenticity Issue,Product Authenticity Issue
"I was so disappointed when I got this backpack because I had high expectations after reading the reviews of other buyers. First of all, why the inconsistency in design and quality? It seems the one I ordered for my son was made of the worst possible material and the only hardware on the backpack doesn't work-the magnetic flap. How is a 3 year old expected to use a backpack that can't be secured because of fake magnets that don't hold? Secondly, the way the backpack hangs whenever he tries to carry it is comical to say the least. Needless to say, I wouldn't be buying any Stephen Joseph's products again. This was a bitter pill to swallow.",Product Authenticity Issue,Product Authenticity Issue
"these are fakes not real Reeboks. Instead of the stitched logo on the back there is a decal, also, instead of the sewn label on the tongue, there is a decal. The fit is not the same. I will not order these from Amazon again unless there is some reassurance they are the real thing. The picture is correct, the shoes, sadly, were not.",Product Authenticity Issue,Product Authenticity Issue
I am a very big fan of the original Reebok hi-top shoes. These are fakes! They don't come in an official Reebok box and don't have the logo stitching. I ignored the bad reviews that stated this and regret doing so. They don't fit right and are very uncomfortable.These shoes are absolute garbage!! Amazon should investigate these fakes and not sell these shoes.,Product Authenticity Issue,Product Authenticity Issue
"Both of these reviews cover mine as well!  I too have had this style for 20 years. I actually was able to buy 6 pairs about 15 years ago, the last pair died last year, I have tried to get by without them, but they were a really quality and comfortable shoes...Until now.  Garbage.-I've worn this type of Reebok for over 20 years, and has always been a good quality shoe, comfortable and long lasting...until now. The shoes are narrower than they used to be. The leather is not soft anymore, but is rather cardboard-like, and thin. They have less lace holes. I've had these shoes less than 2 months, and the toe stitching on the left one has completely come unsewed. I am very disappointed and won't buy this product again.Help other customers find the most helpful reviewsWas this review helpful to you? Yes NoReport abuse | PermalinkComment CommentThis review is from: Reebok Men's BB 4600 Mid Basketball Shoe (Apparel)My husband has been wearing this style of Reebok for years and years. We have ordered them from Amazon before and got the correct shoes. However, the two pair I ordered this time were fakes. Instead of the stitched logo on the back there is a decal, also, instead of the sewn label on the tongue, there is a decal. The fit is not the same. We will not order these from Amazon again unless there is some reassurance they are the real thing. The picture is correct, the shoes, sadly, were not.",Product Authenticity Issue,Product Authenticity Issue
"I dislike posting a negative review, however in this instance it is likely warranted. After two days of wearing the Persol 2747s, the model and size numbers on the inside of the temples is significantly gone. I used them while doing nothing more strenuous than driving. Additionally, the left temple had a gap at the hinge when being worn. Based on these flaws, I am inclined to feel that these glasses have potential for being fakes.",Product Authenticity Issue,Product Authenticity Issue
Horrible stitching job making the jacket actually feel cheap and more like a fake.Does not even deserve 1 star. Military service men are turning in their graves. So disappointed as I have purchased jackets from Alpha before and I cannot believe that this passed QA?Just make these things in the USA please and Iwould gladly pay the extra amount!,Product Authenticity Issue,Product Authenticity Issue
This is a scam do not buy these fake jackets !!! They are no where near the quality of alpha industries they are stealing your money,Product Authenticity Issue,Product Authenticity Issue
I wish I could return these. I waited a month to put them on so the return window closed and now Im stuck with these horrible shoes. Pretty sure these are fake vans from China they look nothing like real vans if you look at comparisons of real and fake vans. Literally killed my feet worse than any heels I ever wore in my life and I feel like roasting myself for being dumb enough to buy these sus ass shoes from amazon. Save yourself the money and don't get them.,Product Authenticity Issue,Product Authenticity Issue
Do not purchase this item!!! I purchased this belt on Feb 28th and by the end of March the fake finish on the front of the belt where is buckles started flaking and peeling off the belt.  It's no where near worth the $24 I paid for it and the return period expired on March 31 so this belt will go in the trash and now I have to purchase a new one but not this brand.,Product Authenticity Issue,Product Authenticity Issue
"I ordered Vendetta Mask x 5pcs, only one same as the photo, have the Rubies License, the other 4 pcs are fake products, without Rubies License, totally different products, like the cheap fake copy mask from China.",Product Authenticity Issue,Product Authenticity Issue
"I purchased this product to use on two watches: a possibly fake Swiss Army watch, and a genuine Casio digital runner's watch.  I had no problem with the span of the wrench that some people have written about.  However, the product arrived in a box that looked used.  The number of bits was off - for some reason, someone had included a little plastic bag with three additional bits.  No idea why or how they might relate to a watch.  There are no instructions in the box, but the box does say, and I quote: ""12pc (4 of 3) Screw-On Pins"".  As I mentioned, someone had slipped in an additional 3 pins, so I had a potential 15 pins.  However, none of them contained threads, nor did the sockets that they were to fit into.  So how these might be ""screw-on"" eludes me.  In fact, the sockets are larger than the bit diameters, and with no threads or anything to hold them in place, they fall out.  Now the photo shows the wrench placed onto the watch from the top, so in this position, there is no way that the bits would not fall out of the sockets.  What gives?  Classic Chinese marketing, where claims are made but they border on outright lies? Or just really bad quality control?  I vote for the latter.  You can see evidence of incompetence in the packaging:  it says that it is a two-pin opener, but the picture shows an obvious three-pin device.The cost of returning the item, as I would have to pay postage, wasn't worth it, so I improvised.  I found some old putty and used it to seat the bits into the sockets so that I could turn the device such that the bits were hanging downwards.  With some adjustments, I was able to open the watch backs and replace the batteries.  Since both these watches are supposed to be waterproof to 100 m, I am wondering whether I was able to screw the backs on well enough to make them watertight, as the buts wobbled quite a bit.  I'll find out I guess the hard way if I failed.Overall, this device sucks big time, and I would highly recommend no one ever purchase this product, and that Amazon ban it from sale.",Product Authenticity Issue,Product Authenticity Issue
